X,Y,Pressure,Time
116.503738517411,79.8910794396802,0.3746032,0
116.503738517411,79.8910794396802,0.4571429,1
116.503738517411,79.8910794396802,0.4654457,1
116.503738517411,79.8910794396802,0.4776557,16
116.503738517411,79.8910794396802,0.4776557,16
116.503738517411,79.8910794396802,0.4979243,16
116.503738517411,79.8910794396802,0.5079365,16
116.503738517411,79.8910794396802,0.5123321,16
116.503738517411,79.8910794396802,0.4979243,17
116.503738517411,79.8910794396802,0.5079365,32
116.503738517411,79.8910794396802,0.5123321,33
112.362987151708,74.3245033112583,0.5306472,47
112.636432996612,75.4231696523942,0.5174603,47
112.636432996612,75.4231696523942,0.5174603,47
112.362987151708,74.3245033112583,0.5306472,48
112.128604998932,73.15259254738,0.5504274,63
111.620777001251,70.7111117893002,0.6078144,64
111.894222846156,71.9806817835017,0.5787546,64
111.269203772088,69.4415417950987,0.6346765,78
110.878566850795,68.196386608478,0.6581197,79
110.448866237373,67.000061037019,0.6754579,94
109.941038239692,66.0722983489486,0.6903541,95
109.51133762627,65.3154393139439,0.7081807,110
109.198828089236,64.7294839320048,0.7230769,111
108.925382244331,64.3144322031312,0.7345544,125
108.691000091556,64.0702841273232,0.745055,126
108.573809015168,63.8993804742576,0.7562882,141
108.573809015168,63.8993804742576,0.7692308,142
108.573809015168,63.8993804742576,0.7797314,157
108.573809015168,63.8993804742576,0.7863248,158
108.573809015168,63.8993804742576,0.7863248,172
108.573809015168,64.2411877803888,0.7863248,173
108.573809015168,64.6562395092624,0.7831502,188
108.691000091556,65.4130985442671,0.7794872,189
109.00350962859,66.8291573839534,0.7775336,189
109.862910855434,70.1984008301035,0.7775336,203
111.191076387829,76.6927396465957,0.7860806,219
113.066133610034,86.9713736381115,0.7956044,219
115.175572985015,99.5205847346416,0.8017094,219
117.519394512772,112.997558519242,0.8051282,235
117.519394512772,112.997558519242,0.8051282,235
120.058534501175,126.035065767388,0.8087912,235
120.058534501175,126.035065767388,0.8087912,236
122.636738181707,137.485610522782,0.8105006,250
122.636738181707,137.485610522782,0.8105006,250
125.761833552049,148.350199896237,0.8124542,250
125.761833552049,148.350199896237,0.8124542,251
