X,Y,Pressure,Time
307.3220618305,75.1325479903562,0.2356532,0
307.3220618305,75.1325479903562,0.2954823,1
307.3220618305,75.1325479903562,0.2954823,1
307.3220618305,75.1325479903562,0.2886447,16
307.3220618305,75.1325479903562,0.2886447,16
307.3220618305,75.1325479903562,0.2886447,16
307.3220618305,75.1325479903562,0.2886447,17
307.3220618305,75.1325479903562,0.3089133,31
307.3220618305,75.1325479903562,0.3089133,31
307.3220618305,75.1325479903562,0.3421246,31
307.3220618305,75.1325479903562,0.3421246,32
307.3220618305,75.3962279122288,0.3506716,47
307.3220618305,75.3962279122288,0.3506716,47
307.3220618305,76.6618915372173,0.3509158,47
307.3220618305,76.6618915372173,0.3509158,48
307.13455610828,82.673793755913,0.4102564,63
307.22830896939,78.85043488876,0.3775336,63
307.22830896939,78.85043488876,0.3775336,63
307.13455610828,82.673793755913,0.4102564,64
307.13455610828,88.3165440839869,0.4412698,78
307.13455610828,88.3165440839869,0.4412698,78
307.13455610828,96.1478377636036,0.4676435,78
307.13455610828,96.1478377636036,0.4676435,79
307.462691122166,105.508474990081,0.4959707,94
307.462691122166,105.508474990081,0.4959707,94
308.447096163823,115.871095919675,0.5152625,94
308.447096163823,115.871095919675,0.5152625,95
309.665883358257,126.972020630512,0.5301588,111
310.79091769158,138.415729239784,0.547497,111
311.587817011017,150.624109622486,0.5689866,125
311.587817011017,150.624109622486,0.5689866,125
311.869075594348,162.700650044252,0.5882784,125
311.869075594348,162.700650044252,0.5882784,126
311.259681997131,195.001440473647,0.6197802,141
311.869075594348,174.355302591021,0.6041514,141
311.869075594348,174.355302591021,0.6041514,141
311.869075594348,185.166179387799,0.6136752,141
311.259681997131,195.001440473647,0.6197802,142
311.869075594348,185.166179387799,0.6136752,142
310.79091769158,204.177501754814,0.6217338,156
310.462782677694,212.905307168798,0.6241758,172
310.462782677694,221.000280770287,0.6300367,172
310.462782677694,228.567894528031,0.6376069,172
310.462782677694,235.291732535783,0.6444445,188
310.462782677694,235.291732535783,0.6444445,188
310.462782677694,240.380755027924,0.6510379,188
310.462782677694,240.380755027924,0.6510379,189
310.462782677694,244.098641926328,0.6554335,203
310.369029816584,246.287185277871,0.6583639,204
310.087771233253,248.475728629414,0.6586081,219
310.275276955473,247.473744926298,0.6586081,219
310.275276955473,247.473744926298,0.6586081,219
310.087771233253,248.475728629414,0.6586081,220
309.947141941588,249.293136387219,0.6581197,235
309.853389080477,249.925968199713,0.6581197,236
309.853389080477,250.295120090335,0.6632479,250
309.853389080477,250.295120090335,0.6632479,250
309.853389080477,250.479696035646,0.6783883,250
309.853389080477,250.479696035646,0.6783883,251
309.853389080477,250.664271980956,0.7037851,266
309.853389080477,250.743375957518,0.7391942,267
310.556535538804,250.743375957518,0.7824176,281
312.197210608234,250.743375957518,0.8229548,282
315.337931455428,250.848847926267,0.8412699,297
320.588091677602,250.848847926267,0.8473749,298
328.650837733085,251.191631824702,0.8566545,313
338.588641010773,251.929935605945,0.8705739,314
349.463972899564,253.116495254372,0.8874237,328
360.714316232795,254.566734824671,0.9072039,329
371.120883816034,256.12244636372,0.9181929,344
381.011810663167,257.388109988708,0.9250305,345
390.105838190863,258.390093691824,0.9409035,360
397.793572801904,259.10202948088,0.9526252,361
403.653126621296,259.471181371502,0.9653236,361
407.684499649037,259.655757316813,0.9782662,375
410.309579760125,259.655757316813,0.986569,376
411.950254829554,259.655757316813,0.990232,391
413.356547746208,259.655757316813,0.9924298,392
414.434705648976,259.655757316813,0.9924298,406
415.278481398968,259.655757316813,0.9882784,407
415.465987121189,259.655757316813,0.9382173,422
415.465987121189,259.655757316813,0.9728938,422
415.465987121189,259.655757316813,0.9728938,422
415.465987121189,259.655757316813,0.9382173,423
414.669087801752,259.286605426191,0.7885226,438
415.465987121189,259.576653340251,0.8796093,438
415.465987121189,259.576653340251,0.8796093,438
414.669087801752,259.286605426191,0.7885226,439
411.528366954558,257.941837824641,0.6354091,453
405.575060274056,254.830414746544,0.2886447,454
408.387646107364,256.570702230903,0.5096459,454
405.2,255,0.5,469
405.575060274056,254.830414746544,0,469
502.98428296762,202.990942106388,0.2886447,688
502.98428296762,202.990942106388,0.5013431,689
502.98428296762,202.990942106388,0.5423688,703
502.98428296762,202.990942106388,0.5423688,703
502.98428296762,202.990942106388,0.5423688,703
502.98428296762,202.990942106388,0.5423688,704
499.046662800989,197.453663747063,0.5274726,719
496.093447676016,195.713376262703,0.5274726,720
485.07748649556,193.709408856471,0.5934066,735
489.155735953856,193.709408856471,0.5760684,735
492.765221106601,194.263136692404,0.5550672,735
492.765221106601,194.263136692404,0.5550672,735
485.07748649556,193.709408856471,0.5934066,736
489.155735953856,193.709408856471,0.5760684,736
464.779992065188,206.81430097354,0.6695971,750
470.358287301248,201.461598559526,0.6525031,750
475.608447523423,197.532767723624,0.6317461,750
480.249214148381,195.080544450209,0.609768,750
480.249214148381,195.080544450209,0.609768,750
464.779992065188,206.81430097354,0.6695971,766
470.358287301248,201.461598559526,0.6525031,766
475.608447523423,197.532767723624,0.6317461,766
456.295358134709,219.81372112186,0.6835165,781
460.32673116245,213.010779137547,0.6783883,781
460.32673116245,213.010779137547,0.6783883,781
456.295358134709,219.81372112186,0.6835165,782
453.951536606952,226.089303262429,0.6901099,797
453.248390148625,231.020117801447,0.7003663,799
453.248390148625,234.368852809229,0.7155067,813
453.248390148625,236.926548051393,0.7357754,814
453.857783745842,238.930515457625,0.752381,828
454.654683065279,240.644434949797,0.7616606,829
455.685964537492,242.200146488845,0.7704518,844
456.810998870815,243.281234168523,0.7821734,845
457.889156773583,243.386706137272,0.7956044,860
459.436078981903,243.096658223212,0.8041514,861
461.639271217994,239.827027191992,0.8041514,875
461.639271217994,239.827027191992,0.8041514,875
464.967497787408,233.472341074862,0.7846154,875
464.967497787408,233.472341074862,0.7846154,876
468.905117954039,224.269911801508,0.7641026,891
472.467726676229,215.278426465651,0.7516484,892
475.092806787317,208.079964598529,0.7443224,906
475.092806787317,208.079964598529,0.7443224,906
476.592852565081,203.808349864193,0.7394384,906
476.592852565081,203.808349864193,0.7394384,907
477.202246162297,202.358110293893,0.7394384,922
477.202246162297,202.358110293893,0.7394384,922
477.624134037294,201.356126590777,0.7470086,922
477.624134037294,201.356126590777,0.7470086,923
477.999145481735,200.723294778283,0.7557998,938
477.999145481735,200.723294778283,0.7557998,938
478.327280495621,200.2750389111,0.7616606,938
478.514786217841,200.2750389111,0.7699634,938
478.327280495621,200.2750389111,0.7616606,939
478.514786217841,200.2750389111,0.7699634,939
478.842921231727,200.2750389111,0.774359,953
478.842921231727,200.2750389111,0.774359,953
479.124179815058,201.277022614215,0.774359,953
479.124179815058,201.277022614215,0.774359,954
479.921079134495,203.992925809503,0.7667888,969
481.655507065035,209.187420270394,0.7667888,970
484.889980773339,216.913241981262,0.7770452,985
484.889980773339,216.913241981262,0.7770452,985
489.249488814966,225.561943418683,0.7873016,985
489.249488814966,225.561943418683,0.7873016,986
494.405896176031,233.920596942045,0.7990232,1000
499.140415662099,240.196179082614,0.813431,1001
502.89053010651,244.098641926328,0.8322344,1016
505.890621662038,246.920017090365,0.8505495,1017
508.656331064791,249.108560441908,0.8637363,1031
508.656331064791,249.108560441908,0.8637363,1031
511.656422620319,251.297103793451,0.8735043,1031
511.656422620319,251.297103793451,0.8735043,1032
514.984649189734,253.380175176244,0.8822955,1047
518.453505050813,255.384142582476,0.8881563,1048
521.453596606342,256.834382152776,0.8881563,1063
524.313058870205,257.572685934019,0.8842491,1064
527.125644703513,257.75726187933,0.8652015,1078
527.125644703513,257.75726187933,0.8652015,1078
530.078859828486,257.572685934019,0.8222222,1078
530.078859828486,257.572685934019,0.8222222,1079
535.094637897885,252.668239387188,0.7409036,1094
539.547898800623,247.658320871609,0.569475,1095
543.90740684225,241.751890621662,0.3345543,1095
543.6,241.4,0.5,1110
543.90740684225,241.751890621662,0,1110
581.783562730796,91.0324472792749,0.358486,1361
581.783562730796,91.0324472792749,0.4315018,1375
581.783562730796,91.0324472792749,0.4608059,1375
581.783562730796,91.0324472792749,0.4356532,1391
581.783562730796,91.0324472792749,0.4608059,1391
581.783562730796,91.0324472792749,0.4608059,1391
581.783562730796,91.0324472792749,0.4356532,1392
581.783562730796,91.0324472792749,0.4356532,1406
581.783562730796,91.0324472792749,0.4356532,1406
581.783562730796,91.0324472792749,0.4481075,1406
581.783562730796,91.0324472792749,0.4481075,1407
578.174077578051,102.423419904172,0.5277168,1422
579.674123355815,96.5960936307871,0.4815629,1422
579.674123355815,96.5960936307871,0.4815629,1422
578.174077578051,102.423419904172,0.5277168,1423
575.033356730857,122.146678060244,0.5956044,1438
576.439649647511,111.49400921659,0.5653236,1438
576.439649647511,111.49400921659,0.5653236,1438
575.033356730857,122.146678060244,0.5956044,1439
574.33021027253,133.326706747642,0.625641,1453
574.33021027253,143.979375591296,0.6490843,1455
574.33021027253,153.340012817774,0.6671551,1469
574.33021027253,153.340012817774,0.6671551,1469
575.642750328074,163.069801934873,0.6820513,1469
575.642750328074,163.069801934873,0.6820513,1470
577.658436841945,173.247846919156,0.6952381,1485
580.096011230812,183.715939817499,0.7094017,1486
583.236732078005,193.814880825221,0.7230769,1486
586.84621723075,202.990942106388,0.7277167,1500
586.84621723075,202.990942106388,0.7277167,1500
591.018219550157,211.006811731315,0.7296703,1500
594.955839716788,216.913241981262,0.7311355,1500
598.377819147313,221.105752739036,0.7335775,1500
591.018219550157,211.006811731315,0.7296703,1516
594.955839716788,216.913241981262,0.7311355,1516
598.377819147313,221.105752739036,0.7335775,1516
601.0028992584,223.742551957762,0.7372406,1531
603.206091494491,225.271895504624,0.741392,1532
605.456160161138,226.45845515305,0.7482296,1547
607.659352397229,226.906711020234,0.7555556,1548
610.096926786096,226.906711020234,0.7643468,1563
610.096926786096,226.906711020234,0.7643468,1563
612.300119022187,225.192791528062,0.7660562,1563
612.300119022187,225.192791528062,0.7660562,1564
614.456434827723,220.815704824976,0.7660562,1578
616.050233466598,214.830170598468,0.7550672,1579
616.753379924925,201.461598559526,0.7531136,1594
616.753379924925,208.079964598529,0.7531136,1594
616.753379924925,208.079964598529,0.7531136,1594
616.753379924925,201.461598559526,0.7531136,1595
615.34708700827,196.267104098636,0.7533578,1610
613.23764763329,192.628321176794,0.7533578,1611
603.534226508377,186.273635059664,0.7604396,1625
609.393780327769,189.174114200262,0.7538462,1625
609.393780327769,189.174114200262,0.7538462,1625
603.534226508377,186.273635059664,0.7604396,1626
595.846491897336,183.715939817499,0.7650794,1641
586.56495864742,181.527396465957,0.7692308,1642
577.236548966948,180.709988708151,0.769475,1656
569.361308633686,180.709988708151,0.7697192,1657
563.408001953185,180.709988708151,0.7697192,1672
559.376628925443,181.000036622211,0.768254,1673
556.42341380047,182.002020325327,0.7528694,1688
557.360942411573,181.527396465957,0.7611722,1688
557.360942411573,181.527396465957,0.7611722,1688
556.42341380047,182.002020325327,0.7528694,1689
556.142155217139,182.634852137822,0.73895,1703
556.142155217139,183.531363872188,0.7177045,1704
557.267189550462,184.902499465926,0.6886447,1704
563.595507675405,187.27561876278,0.6451771,1719
569.783196508683,189.358690145573,0.5159951,1720
576.955290383618,190.729825739311,0.2578755,1735
576.955290383618,190.729825739311,0,1736
577.2,191,0.5,1736
701.130954924162,180.446308786279,0.3965812,1861
701.130954924162,180.446308786279,0.403663,1875
701.130954924162,180.446308786279,0.4175824,1875
701.130954924162,180.446308786279,0.4100122,1891
701.130954924162,180.446308786279,0.4100122,1891
701.130954924162,180.446308786279,0.4175824,1891
701.130954924162,180.446308786279,0.4175824,1891
701.130954924162,180.446308786279,0.4100122,1892
701.130954924162,180.446308786279,0.4100122,1892
694.896389660329,178.89059724723,0.4761905,1906
701.130954924162,180.446308786279,0.4393162,1906
701.130954924162,180.446308786279,0.4393162,1906
694.896389660329,178.89059724723,0.4761905,1907
