X,Y,Pressure,Time
203.865779595325,79.1404828028199,0.008791209,0
203.865779595325,79.1404828028199,0.2319902,1
203.865779595325,79.1404828028199,0.2840049,16
203.865779595325,79.1404828028199,0.2840049,16
203.865779595325,79.1404828028199,0.3323565,16
203.865779595325,79.1404828028199,0.3323565,17
203.865779595325,79.1404828028199,0.3518926,32
203.865779595325,79.1404828028199,0.3518926,32
203.865779595325,79.1404828028199,0.3599512,32
203.865779595325,79.1404828028199,0.3599512,33
203.865779595325,79.1404828028199,0.3721612,47
203.865779595325,79.1404828028199,0.3721612,47
204.287667470321,77.7693472090823,0.3899878,47
204.287667470321,77.7693472090823,0.3899878,48
204.287667470321,77.7693472090823,0.4114774,63
204.287667470321,77.7693472090823,0.4114774,63
204.287667470321,77.8484511856441,0.4312576,63
204.287667470321,77.8484511856441,0.4312576,64
204.475173192541,79.2986907559435,0.4522589,78
204.475173192541,79.2986907559435,0.4522589,78
205.178319650868,82.779265724662,0.4874237,78
205.178319650868,82.779265724662,0.4874237,79
206.490859706412,89.028479873043,0.5345544,94
206.490859706412,89.028479873043,0.5345544,94
208.319040498062,98.4945890682699,0.5665446,94
208.319040498062,98.4945890682699,0.5665446,95
210.147221289712,110.04376964629,0.5873016,110
211.459761345256,122.410357982116,0.6087912,112
212.162907803583,134.882418286691,0.6280831,125
212.162907803583,134.882418286691,0.6280831,125
212.162907803583,147.064430677206,0.6439561,125
212.162907803583,147.064430677206,0.6439561,126
211.553514206366,183.715939817499,0.6713065,141
212.162907803583,159.431019013031,0.6549451,141
212.162907803583,159.431019013031,0.6549451,141
212.162907803583,171.797607348857,0.6622711,141
211.553514206366,183.715939817499,0.6713065,142
212.162907803583,171.797607348857,0.6622711,142
208.225287636952,220.815704824976,0.7172161,157
209.115939817499,212.641627246925,0.7037851,157
210.006591998047,203.992925809503,0.6949939,157
210.850367748039,194.447712637715,0.6852259,157
210.850367748039,194.447712637715,0.6852259,157
208.225287636952,220.815704824976,0.7172161,172
209.115939817499,212.641627246925,0.7037851,172
210.006591998047,203.992925809503,0.6949939,172
206.397106845302,236.926548051393,0.7443224,188
207.381511886959,228.910678426466,0.7304029,188
207.381511886959,228.910678426466,0.7304029,188
206.397106845302,236.926548051393,0.7443224,189
205.272072511979,244.573265785699,0.7570208,203
204.053285317545,251.666255684072,0.7655678,204
202.834498123112,258.205517746513,0.7687424,219
201.943845942564,264.217419965209,0.7702076,220
201.334452345347,268.937290566729,0.7702076,235
201.053193762017,272.470601519822,0.7704518,236
200.912564470351,274.764616840113,0.7746032,250
200.912564470351,274.764616840113,0.7746032,250
200.912564470351,275.95117648854,0.7797314,250
200.912564470351,275.95117648854,0.7797314,251
200.912564470351,276.926792199469,0.7887668,266
200.912564470351,277.665095980712,0.8046398,267
200.912564470351,278.218823816645,0.8297924,282
200.912564470351,278.403399761956,0.8644689,283
200.912564470351,278.403399761956,0.9010989,297
200.912564470351,278.403399761956,0.9010989,297
201.943845942564,278.403399761956,0.9367521,297
201.943845942564,278.403399761956,0.9367521,298
203.865779595325,278.403399761956,0.968254,313
207.709646900845,277.665095980712,0.9858364,314
214.084841456343,276.293960386975,0.9946276,328
214.084841456343,276.293960386975,0.9946276,328
223.272621845149,274.474568926054,1,328
234.288583025605,272.470601519822,1,328
223.272621845149,274.474568926054,1,329
234.288583025605,272.470601519822,1,329
246.382702108829,270.75668202765,1,344
258.851832636494,269.385546433912,1,360
270.664693136387,268.568138676107,1,360
282.19629505295,267.856202887051,1,360
292.602862636189,267.302475051118,1,375
292.602862636189,267.302475051118,1,375
301.603137302774,266.669643238624,1,375
301.603137302774,266.669643238624,1,376
308.259590441603,265.931339457381,1,391
308.259590441603,265.931339457381,1,391
312.994109927671,265.377611621448,1,391
312.994109927671,265.377611621448,1,392
316.134830774865,264.929355754265,1,407
318.244270149846,264.481099887082,1,408
320.166203802606,264.032844019898,1,422
321.713126010926,263.558220160527,1,423
322.885036774804,263.294540238655,1,438
322.885036774804,263.294540238655,1,438
323.40067751091,263.109964293344,1,438
323.40067751091,263.109964293344,1,439
323.494430372021,263.030860316782,0.8854701,453
323.494430372021,263.030860316782,0.9741148,453
323.494430372021,263.030860316782,0.9741148,453
323.494430372021,263.030860316782,0.8854701,454
322.603778191473,262.028876613666,0.7225885,469
319.55681020539,259.655757316813,0.2087912,470
321.103732413709,261.02689291055,0.5152625,470
319.55681020539,259.655757316813,0,485
319.6,259.8,0.5,485
405.340678121281,186.906466872158,0.1174603,750
405.340678121281,186.906466872158,0.4075702,751
405.340678121281,186.906466872158,0.4620269,766
405.340678121281,186.906466872158,0.4620269,766
405.340678121281,186.906466872158,0.4735043,766
405.340678121281,186.906466872158,0.4735043,767
405.340678121281,186.906466872158,0.4754579,782
405.340678121281,186.906466872158,0.4849817,783
399.387371440779,182.713956114383,0.5133089,797
397.090426343577,182.713956114383,0.5335776,798
389.683950315867,184.269667653432,0.564591,813
394.043458357494,182.713956114383,0.5482296,813
394.043458357494,182.713956114383,0.5482296,813
389.683950315867,184.269667653432,0.564591,814
376.55854976043,193.261152989288,0.6046398,828
383.824396496475,187.618402661214,0.586569,828
383.824396496475,187.618402661214,0.586569,828
376.55854976043,193.261152989288,0.6046398,829
362.40186773278,208.185436567278,0.6356533,844
369.105197302164,200.2750389111,0.6214896,844
369.105197302164,200.2750389111,0.6214896,844
362.40186773278,208.185436567278,0.6356533,845
353.823480941191,223.927127903073,0.6590965,860
357.151707510605,216.359514145329,0.6468865,860
357.151707510605,216.359514145329,0.6468865,860
353.823480941191,223.927127903073,0.6590965,861
350.917142246773,237.638483840449,0.6818071,876
351.6202887051,231.204693746757,0.6735043,876
350.917142246773,242.569298379467,0.6905983,891
351.104647968993,246.023505355998,0.6996337,892
352.089053010651,248.106576738792,0.7106227,907
353.401593066195,249.47771233253,0.7284493,908
355.136020996735,250.664271980956,0.7540904,922
355.136020996735,250.664271980956,0.7540904,922
357.245460371715,251.481679738762,0.7833944,922
357.245460371715,251.481679738762,0.7833944,923
360.011169774468,251.560783715323,0.8031746,938
363.808160649434,250.479696035646,0.815873,939
368.589556566057,245.548881496628,0.8190476,939
373.745963927122,236.636500137333,0.8190476,953
378.38673055208,226.010199285867,0.8083028,954
381.714957121494,215.357530442213,0.7892552,969
383.543137913144,207.183452864162,0.7724054,970
384.246284371471,202.727262184515,0.7650794,985
384.668172246467,200.45961485641,0.7614164,986
384.949430829798,199.167583239235,0.7599512,1000
385.136936552019,198.350175481429,0.7599512,1001
385.371318704794,197.717343668935,0.7601954,1016
385.465071565905,197.269087801752,0.7616606,1017
385.558824427015,197.269087801752,0.7638584,1032
385.558824427015,197.269087801752,0.7638584,1032
385.652577288125,197.269087801752,0.7663004,1032
385.652577288125,197.269087801752,0.7663004,1033
385.746330149236,197.269087801752,0.768254,1047
385.746330149236,197.269087801752,0.768254,1047
386.074465163121,198.455647450179,0.7699634,1047
386.074465163121,198.455647450179,0.7699634,1048
386.543229468673,201.277022614215,0.7699634,1063
387.902645954772,206.102365184484,0.7758242,1064
390.293343913083,212.826203192236,0.7860806,1078
390.293343913083,212.826203192236,0.7860806,1078
393.527817621387,219.998297067171,0.8,1078
393.527817621387,219.998297067171,0.8,1079
396.762291329691,226.194775231178,0.817094,1094
399.621753593555,230.545493942076,0.8380952,1095
401.824945829646,233.287765129551,0.8595849,1110
401.824945829646,233.287765129551,0.8595849,1110
404.262520218513,235.476308481094,0.8820513,1110
404.262520218513,235.476308481094,0.8820513,1111
407.07510605182,237.82305978576,0.8984127,1125
407.07510605182,237.82305978576,0.8984127,1125
410.63771477401,240.196179082614,0.9091575,1125
414.575334940641,242.384722434156,0.9167277,1125
410.63771477401,240.196179082614,0.9091575,1126
414.575334940641,242.384722434156,0.9167277,1126
418.512955107273,244.098641926328,0.9218559,1141
422.216193121128,245.206097598193,0.9245421,1157
425.872554704428,245.918033387249,0.9252747,1157
429.294534134953,246.287185277871,0.9252747,1157
432.529007843257,246.39265724662,0.9150183,1172
432.529007843257,246.39265724662,0.9150183,1172
435.575975829341,246.39265724662,0.8901099,1172
435.575975829341,246.39265724662,0.8901099,1173
438.294808801538,246.39265724662,0.839072,1188
438.294808801538,246.39265724662,0.839072,1188
440.638630329295,246.39265724662,0.756044,1188
440.638630329295,246.39265724662,0.756044,1189
442.466811120945,245.206097598193,0.6271062,1203
443.638721884823,244.098641926328,0.4891331,1204
444.388744773705,242.753874324778,0.2639805,1204
444.388744773705,242.753874324778,0,1219
444.4,243,0.5,1219
456.904751731925,72.6803247169408,0.4124542,1532
456.904751731925,72.6803247169408,0.4642247,1533
456.904751731925,72.6803247169408,0.4620269,1547
456.904751731925,72.6803247169408,0.4642247,1547
456.904751731925,72.6803247169408,0.4642247,1547
456.904751731925,72.6803247169408,0.4620269,1548
456.904751731925,72.6803247169408,0.434188,1563
456.904751731925,72.6803247169408,0.434188,1564
456.904751731925,72.6803247169408,0.43663,1578
456.904751731925,72.6803247169408,0.43663,1578
457.092257454146,81.5927060762352,0.4664225,1578
457.092257454146,81.5927060762352,0.4664225,1579
457.092257454146,89.5822077089755,0.5020757,1594
457.092257454146,89.5822077089755,0.5020757,1594
