X,Y,Pressure,Time
308.353343302713,76.9519394512772,0.09279609,0
308.353343302713,76.9519394512772,0.1555556,15
308.353343302713,76.9519394512772,0.1772894,15
308.353343302713,76.9519394512772,0.1887668,15
308.353343302713,76.9519394512772,0.210989,30
308.353343302713,76.9519394512772,0.210989,30
308.353343302713,76.9519394512772,0.2454212,30
308.353343302713,76.9519394512772,0.2454212,31
308.353343302713,76.9519394512772,0.2808303,46
308.353343302713,76.9519394512772,0.2808303,46
308.775231177709,75.9499557481612,0.3133089,46
308.775231177709,75.9499557481612,0.3133089,47
308.86898403882,75.9499557481612,0.3369963,62
308.86898403882,75.9499557481612,0.3369963,62
308.86898403882,75.9499557481612,0.3526252,62
308.86898403882,75.9499557481612,0.3526252,63
308.86898403882,75.9499557481612,0.3606838,77
308.86898403882,75.9499557481612,0.3606838,77
308.86898403882,75.9499557481612,0.364591,77
308.86898403882,75.9499557481612,0.364591,78
308.86898403882,76.2136356700339,0.3660562,93
308.86898403882,76.2136356700339,0.3660562,93
308.86898403882,76.9519394512772,0.373138,93
308.86898403882,76.9519394512772,0.373138,94
308.447096163823,80.0369945371868,0.4102564,109
308.775231177709,78.2176030762658,0.3909646,109
308.775231177709,78.2176030762658,0.3909646,109
308.447096163823,80.0369945371868,0.4102564,110
307.837702566607,85.3105929746391,0.4493285,124
308.025208288827,82.4892178106021,0.430525,124
308.025208288827,82.4892178106021,0.430525,124
307.837702566607,85.3105929746391,0.4493285,125
307.462691122166,92.3244788964507,0.4874237,141
307.650196844386,88.6856959746086,0.4671551,141
307.3220618305,96.2269417401654,0.5079365,155
307.13455610828,100.41945249794,0.5260074,156
306.947050386059,105.508474990081,0.542613,171
306.712668233283,111.414905240028,0.5545788,172
306.009521774957,131.876467177343,0.5797314,187
306.150151066622,125.416309091464,0.571917,187
306.431409649953,118.42879116184,0.5638584,187
306.431409649953,118.42879116184,0.5638584,187
306.009521774957,131.876467177343,0.5797314,188
306.150151066622,125.416309091464,0.571917,188
305.915768913846,137.598321481979,0.5855922,202
305.915768913846,142.871919919431,0.5921856,218
305.915768913846,148.620142216254,0.5968254,218
305.915768913846,154.790252388073,0.6056166,218
306.243903927732,161.355882442701,0.6185592,234
306.243903927732,161.355882442701,0.6185592,234
306.525162511063,167.63146458327,0.6295483,234
306.525162511063,167.63146458327,0.6295483,235
306.947050386059,173.801574755089,0.6361417,249
307.3220618305,179.628901028474,0.6446887,250
307.743949705496,185.35075533311,0.6512821,265
307.743949705496,185.35075533311,0.6512821,265
308.025208288827,191.178081606494,0.6595849,265
308.025208288827,191.178081606494,0.6595849,266
308.259590441603,196.820831934568,0.6659341,280
308.259590441603,202.279006317331,0.6732601,281
308.259590441603,207.631708731346,0.6800977,296
307.931455427717,212.720731223487,0.6854701,297
307.3220618305,217.176921903134,0.6884005,312
306.853297524949,220.736600848415,0.6925519,313
306.337656788842,223.373400067141,0.6947497,327
306.009521774957,225.641047395245,0.6969475,328
305.728263191626,228.093270668661,0.6971917,343
305.40012817774,230.835541856136,0.7035409,344
305.212622455519,233.656917020173,0.7169719,359
305.118869594409,236.18824427015,0.7304029,360
305.025116733299,238.192211676382,0.7396826,374
305.025116733299,239.827027191992,0.7445666,375
305.025116733299,240.934482863857,0.7479854,390
305.025116733299,240.934482863857,0.7479854,390
305.025116733299,241.646418652913,0.7501832,390
305.025116733299,241.646418652913,0.7501832,391
305.025116733299,242.200146488845,0.7533578,405
305.025116733299,242.648402356029,0.7604396,406
305.118869594409,243.096658223212,0.773138,406
306.150151066622,243.755858027894,0.795116,421
307.650196844386,244.731473738823,0.817094,422
309.947141941588,245.918033387249,0.8310134,437
313.181615649892,247.210065004425,0.8407815,438
317.963011566515,248.554832605976,0.8568987,452
324.713217566454,250.031440168462,0.8715507,453
333.432233649709,251.481679738762,0.8891331,468
342.995025482955,252.826447340312,0.9028083,469
352.510940885647,254.118478957488,0.9184371,484
352.510940885647,254.118478957488,0.9184371,484
361.417462691122,255.305038605914,0.9352869,484
361.417462691122,255.305038605914,0.9352869,485
369.292703024384,256.465230262154,0.9506716,499
369.292703024384,256.465230262154,0.9506716,499
377.449201940977,257.651789910581,0.9616606,499
377.449201940977,257.651789910581,0.9616606,500
385.746330149236,258.759245582446,0.9738706,515
385.746330149236,258.759245582446,0.9738706,515
393.949705496384,259.919437238685,0.9811966,515
393.949705496384,259.919437238685,0.9811966,516
402.340586565752,260.921420941801,0.9863248,530
410.122074037904,261.738828699606,0.990232,531
416.497268593402,262.292556535539,0.9960928,546
421.23178807947,262.47713248085,1,547
424.278756065554,262.556236457411,1,562
426.388195440535,262.556236457411,1,563
428.403881954405,262.556236457411,1,577
428.403881954405,262.556236457411,1,577
430.325815607166,262.556236457411,1,577
430.325815607166,262.556236457411,1,578
431.91961424604,262.556236457411,1,593
431.91961424604,262.556236457411,1,593
432.857142857143,262.556236457411,1,593
433.372783593249,262.556236457411,1,593
432.857142857143,262.556236457411,1,594
433.372783593249,262.556236457411,1,594
433.56028931547,262.556236457411,1,609
433.56028931547,262.556236457411,1,609
433.65404217658,262.556236457411,0.9916972,609
433.74779503769,262.556236457411,0.9455433,609
433.841547898801,262.556236457411,0.8566545,609
433.65404217658,262.556236457411,0.9916972,624
433.74779503769,262.556236457411,0.9455433,624
433.841547898801,262.556236457411,0.8566545,624
433.982177190466,261.659724723045,0.6717949,640
433.982177190466,261.659724723045,0.6717949,640
434.075930051576,260.763212988678,0.4503053,640
434.450941496017,259.576653340251,0.08595849,640
434.075930051576,260.763212988678,0.4503053,641
434.450941496017,259.576653340251,0.08595849,641
434.450941496017,259.576653340251,0,655
434.8,259.8,0.5,655
548.876308481094,183.083108005005,0.1059829,1155
548.876308481094,183.083108005005,0.3247863,1171
548.876308481094,183.083108005005,0.353602,1171
548.876308481094,183.083108005005,0.382906,1171
548.876308481094,183.083108005005,0.3992674,1187
548.876308481094,183.083108005005,0.3992674,1187
548.876308481094,183.083108005005,0.440293,1187
548.876308481094,183.083108005005,0.440293,1188
548.876308481094,183.083108005005,0.5025641,1202
548.876308481094,183.083108005005,0.5025641,1202
550.657612842189,179.444325083163,0.554823,1202
550.657612842189,179.444325083163,0.554823,1203
550.657612842189,179.075173192541,0.6053724,1218
550.657612842189,179.18064516129,0.589011,1218
550.657612842189,179.18064516129,0.589011,1218
550.657612842189,179.075173192541,0.6053724,1219
549.345072786645,178.89059724723,0.6114774,1234
550.282601397748,178.996069215979,0.6114774,1234
550.282601397748,178.996069215979,0.6114774,1234
549.345072786645,178.89059724723,0.6114774,1235
546.438734092227,178.89059724723,0.6227106,1249
548.032532731101,178.89059724723,0.6144078,1249
548.032532731101,178.89059724723,0.6144078,1249
546.438734092227,178.89059724723,0.6227106,1250
542.26673177282,179.18064516129,0.6358975,1265
544.423047578356,178.89059724723,0.6302809,1265
544.423047578356,178.89059724723,0.6302809,1265
542.26673177282,179.18064516129,0.6358975,1266
537.438459425642,182.002020325327,0.6451771,1280
539.969786675619,180.261732840968,0.6407815,1280
539.969786675619,180.261732840968,0.6407815,1280
537.438459425642,182.002020325327,0.6451771,1281
530.266365550707,189.912417981506,0.6551893,1297
534.203985717338,185.087075411237,0.6500611,1297
525.906857509079,196.530784020508,0.6600733,1312
518.359752189703,211.191387676626,0.6666667,1313
521.781731620228,203.913821832942,0.6637363,1313
516.015930661946,217.836121707816,0.6681319,1327
514.609637745293,229.385302285836,0.6686203,1343
514.609637745293,234.817108676412,0.6752137,1343
514.890896328623,223.637079989013,0.6683761,1343
515.50028992584,239.194195379498,0.6832723,1359
516.906582842494,242.648402356029,0.6905983,1360
518.453505050813,245.021521652882,0.6974359,1374
520.141056550798,246.920017090365,0.7040293,1375
522.391125217444,248.660304574725,0.7137973,1390
522.391125217444,248.660304574725,0.7137973,1390
525.203711050752,250.189648121586,0.7306471,1390
525.203711050752,250.189648121586,0.7306471,1391
528.531937620167,251.297103793451,0.747497,1405
532.282052064577,251.376207770012,0.7650794,1406
536.313425092319,251.007055879391,0.7789988,1421
540.954191717277,248.212048707541,0.7909646,1422
546.251228370006,242.83297830134,0.8019536,1437
551.267006439405,234.817108676412,0.8153846,1438
555.626514481033,225.746519363994,0.8173382,1452
558.439100314341,216.54409009064,0.8173382,1453
559.751640369884,208.633692434461,0.8168498,1468
559.751640369884,208.633692434461,0.8168498,1468
559.89226966155,202.463582262642,0.8153846,1468
559.89226966155,202.463582262642,0.8153846,1469
559.89226966155,197.717343668935,0.81221,1484
559.89226966155,194.368608661153,0.8078144,1485
559.564134647664,192.18006530961,0.8041514,1499
559.282876064333,190.729825739311,0.802442,1500
559.048493911557,189.543266090884,0.802442,1515
558.954741050447,188.62038636433,0.802442,1516
558.767235328227,187.802978606525,0.8017094,1530
558.767235328227,187.802978606525,0.8043956,1530
558.860988189337,187.987554551836,0.8043956,1530
558.860988189337,187.987554551836,0.8043956,1530
558.767235328227,187.802978606525,0.8017094,1531
558.767235328227,187.802978606525,0.8043956,1531
558.767235328227,187.802978606525,0.796337,1546
558.767235328227,187.802978606525,0.796337,1546
558.767235328227,188.62038636433,0.7899878,1546
558.767235328227,188.62038636433,0.7899878,1547
558.767235328227,191.178081606494,0.7831502,1562
558.767235328227,191.178081606494,0.7831502,1562
558.767235328227,195.713376262703,0.7826618,1562
558.767235328227,195.713376262703,0.7826618,1563
559.751640369884,201.988958403272,0.7826618,1577
561.673574022645,208.897372356334,0.782906,1578
564.720542008728,215.647578356273,0.7851038,1593
564.720542008728,215.647578356273,0.7851038,1593
568.658162175359,221.55400860622,0.7916972,1593
568.658162175359,221.55400860622,0.7916972,1594
573.627063814203,226.563927121799,0.8090354,1609
579.252235480819,231.46837366863,0.8319902,1610
585.533677175207,236.003668324839,0.8490843,1624
592.330759605701,240.196179082614,0.8608059,1625
598.98721274453,243.755858027894,0.8717949,1640
598.98721274453,243.755858027894,0.8717949,1640
604.518631550035,246.471761223182,0.8832723,1640
604.518631550035,246.471761223182,0.8832723,1641
608.878139591662,248.475728629414,0.8905983,1655
608.878139591662,248.475728629414,0.8905983,1655
611.925107577746,249.846864223151,0.8937729,1655
611.925107577746,249.846864223151,0.8937729,1656
614.550187688833,250.848847926267,0.8937729,1671
617.456526383251,251.929935605945,0.8913309,1672
620.691000091556,252.931919309061,0.8732601,1687
624.253608813746,253.828431043428,0.8307692,1688
628.472487563707,253.828431043428,0.7631258,1702
631.800714133122,253.828431043428,0.6046398,1703
634.660176396985,252.562767418439,0.3833944,1703
634.660176396985,252.562767418439,0,1718
634.8,252.6,0.5,1718
638.597796563616,101.315964232307,0.2393162,2218
638.597796563616,101.315964232307,0.4046398,2219
638.597796563616,101.315964232307,0.4278388,2234
638.597796563616,101.315964232307,0.4278388,2234
638.597796563616,101.315964232307,0.4278388,2234
638.597796563616,101.315964232307,0.4278388,2235
638.597796563616,101.315964232307,0.3929182,2249
638.597796563616,101.315964232307,0.4107448,2249
638.597796563616,101.315964232307,0.4107448,2249
638.597796563616,101.315964232307,0.3929182,2250
638.597796563616,101.315964232307,0.392674,2265
638.597796563616,101.315964232307,0.392674,2265
638.597796563616,101.315964232307,0.392674,2265
638.597796563616,101.315964232307,0.392674,2266
639.816583758049,101.57964415418,0.4068376,2280
639.816583758049,101.57964415418,0.4068376,2280
639.816583758049,104.401019318216,0.442735,2280
639.816583758049,104.401019318216,0.442735,2281
639.816583758049,109.516409802545,0.4810745,2296
639.816583758049,109.516409802545,0.4810745,2296
640.332224494156,117.242231513413,0.5111111,2296
641.504135258034,126.339188818018,0.5362638,2296
640.332224494156,117.242231513413,0.5111111,2297
641.504135258034,126.339188818018,0.5362638,2297
643.332316049684,135.884401989807,0.5550672,2312
645.58238471633,145.508719138157,0.5699634,2328
648.066835535752,154.711148411512,0.5819292,2328
650.59816278573,164.625513473922,0.596337,2328
653.363872188482,175.357286294137,0.6173382,2343
653.363872188482,175.357286294137,0.6173382,2343
656.457716605121,186.168163090915,0.6366301,2343
656.457716605121,186.168163090915,0.6366301,2344
659.83281960509,196.636255989257,0.6512821,2359
659.83281960509,196.636255989257,0.6512821,2359
663.770439771722,206.260573137608,0.6598291,2359
663.770439771722,206.260573137608,0.6598291,2360
668.317453535569,214.90927457503,0.6639805,2374
673.661366618854,222.555992309336,0.6669109,2375
679.614673299356,229.54351023896,0.6764347,2390
686.083620715964,235.739988402966,0.6927961,2391
692.740073854793,240.934482863857,0.7079365,2405
692.740073854793,240.934482863857,0.7079365,2405
699.115268410291,244.836945707572,0.7211233,2405
699.115268410291,244.836945707572,0.7211233,2406
704.365428632466,247.368272957549,0.7318681,2421
708.396801660207,248.739408551286,0.7460318,2422
